CTCF,H3K4me1,EZH2,ATAC,POL2,P300,H3K9me3,H3K4me3,H3K36me3,H3K27ac,Position
1.2647734,1.2958227,3.097355,2.530953,0.69305307,2.130045,1.4075744,1.9106208,3.5017896,0.88212913,114.112
1.2298546,1.2768868,2.900528,2.767495,0.8475926,2.1277242,1.3570216,1.9274408,4.2215624,1.0176913,114.24
1.1939448,1.2161189,2.6858723,2.7969081,0.79290617,2.0406432,1.3281258,1.9170737,3.9535208,1.0583282,114.368
0.81848025,0.6827302,1.6795095,2.2258825,0.44967502,1.4321324,0.9870393,1.5688372,2.9991176,0.6995982,114.496
0.7605266,0.6124985,1.4132384,3.2702603,0.40143538,1.2812253,0.820864,1.5476242,2.6218197,0.7497225,114.624
0.78771687,0.6463697,1.5412776,2.7379694,0.43816033,1.3658499,0.8535162,1.5123771,2.915719,0.72214156,114.752
1.1964859,1.0249823,2.5090992,2.717268,0.7316151,2.0060933,1.2136658,1.6951451,3.711484,0.89007837,114.88
1.5460618,1.1774735,2.4632583,3.5827777,0.8702023,1.9497157,1.3367671,1.8573749,3.9970992,1.1183798,115.008
1.7860008,0.7811808,1.8188653,4.7090263,0.544754,1.5404028,1.0273516,1.5805619,2.7149537,0.8509821,115.136
0.7267074,0.67826456,1.4358346,2.3284256,0.39446926,1.2320979,0.9105227,1.6687777,2.8393881,0.7496667,115.264
1.1672676,1.1534275,2.6789682,3.1179478,0.76040775,2.0460322,1.3316323,1.8086078,3.738823,0.95569634,115.392
1.2198151,1.2399265,2.8423965,2.6877737,0.7788417,2.1012478,1.429136,1.9664372,3.890747,0.9569322,115.52
1.2555858,1.221556,2.8912487,2.754476,0.7365055,2.111168,1.3736496,1.8925965,3.5937614,0.9470093,115.648
1.2088802,1.1846348,2.893414,1.8364074,0.68682986,2.1151068,1.4403527,1.9404786,3.7802048,0.8612927,115.776
1.1288269,1.0128777,2.7910938,1.1827948,0.53006816,2.0772622,1.2764161,1.7497712,3.2718248,0.72664964,115.904
0.96359515,0.6520905,2.4103138,1.0223637,0.37143064,1.9323587,1.0443497,1.075664,2.675846,0.48179048,116.032
0.6990814,0.6531428,1.8905733,0.76019526,0.29475537,1.4552021,0.934317,1.1498938,2.5084035,0.5237688,116.16
0.3529634,0.28838673,0.6938079,1.5382257,0.15770325,0.64496833,0.43944672,1.239203,1.6921955,0.3665644,116.288
0.47453213,0.4889645,1.0913522,1.9827288,0.19144185,0.91496474,0.6432686,1.5852134,1.8588265,0.48590767,116.416
1.0478787,1.1389996,2.7218235,1.6356676,0.5283107,2.0077925,1.322388,2.0487797,3.4910994,0.7796731,116.544
1.031785,1.1300048,2.7010288,1.3083718,0.47832203,2.013862,1.2457317,2.1281133,3.2853897,0.80418986,116.672
1.1525222,0.99562585,2.6694937,2.209365,0.5760347,2.0939846,1.2270275,1.8910891,3.412345,0.7995978,116.8
0.9969882,0.9421241,2.630607,2.1656082,0.4318957,2.0397518,1.1509778,1.7117516,2.802271,0.75455844,116.928
0.94202197,0.7541102,2.5344257,1.49008,0.3495879,1.9920859,1.022794,1.2719339,2.5935862,0.57510364,117.056
0.75471765,0.89811724,2.5876696,0.7923865,0.28587854,1.787777,1.0659173,1.3933916,2.4011073,0.6052393,117.184
1.2502052,0.99562556,2.8795125,2.3151987,0.5999198,2.1490328,1.2170972,1.5991242,3.2367601,0.77817714,117.312
1.3285203,1.227056,3.1070142,1.9368935,0.623398,2.208019,1.4128169,1.9195484,3.25444,0.8502791,117.44
1.0592349,1.2439971,2.919562,1.1064312,0.46975595,2.1172707,1.2935108,2.1600904,3.249478,0.86722076,117.568
1.0770282,1.1348376,2.9604547,2.137041,0.39712185,2.2412667,1.2052871,1.993598,2.4213936,0.8179418,117.696
1.0970273,1.1479205,2.8386662,1.8168064,0.5167927,2.1564846,1.2393688,1.9695642,3.0751657,0.9228788,117.824
0.98563504,0.79723215,2.426794,2.7438486,0.3535282,2.0070033,0.9689528,1.4850838,2.152059,0.7695566,117.952
1.0080388,0.9664359,2.6052852,2.556847,0.4329103,2.038371,1.1390712,1.6266501,2.6380792,0.82650423,118.08
1.2281536,0.9935838,2.7405548,2.9511437,0.44639343,2.1476297,1.1939809,1.678869,2.1675842,0.77677834,118.208
1.2330614,1.1010578,2.7047205,2.9644098,0.6478108,2.0846314,1.284966,1.8147825,3.1665225,0.91654456,118.336
1.113447,0.84238863,2.2535355,3.26774,0.46584553,1.8424853,1.0585992,1.538747,2.3337862,0.8148041,118.464
0.71075964,0.6131968,1.4281269,2.5682447,0.2957272,1.2381635,0.8487434,1.5233185,2.1016755,0.65756303,118.592
0.62989616,0.5567993,1.3228198,2.1118617,0.22443374,1.1205413,0.7815217,1.469261,1.6396046,0.5482387,118.72
1.2331233,1.0912087,2.5014076,2.8007987,0.5072798,1.921809,1.2553221,1.9588389,2.8358068,0.8529021,118.848
1.1542437,1.0115726,2.736895,2.9493117,0.4969315,2.0854118,1.2784225,1.6919346,2.47419,0.7779158,118.976
0.92421126,0.99480057,2.6052332,1.1271622,0.33038262,1.9358743,1.2242563,1.8291285,2.407806,0.70194864,119.104
0.90309817,0.8383006,2.5456498,1.2406511,0.2685052,1.9310242,1.137214,1.619857,1.833329,0.579616,119.232
1.0329343,0.9615916,2.6331558,1.6816344,0.39844993,1.9636036,1.213423,1.7373749,2.4650166,0.740678,119.36
1.0155824,1.0145013,2.5737731,1.4670019,0.4120379,1.8356618,1.3216265,1.8034685,2.5596008,0.7021468,119.488
1.130763,1.1867696,2.8468375,2.3287077,0.48537636,2.0056112,1.462111,1.921697,2.5299516,0.8527123,119.616
1.0332515,1.0758919,2.8252277,1.7746639,0.33893958,1.8852873,1.3885078,1.8305216,1.8646753,0.61893606,119.744
1.0263753,1.1521109,2.8087265,1.8499308,0.39560533,1.9760265,1.395709,1.9954329,2.4091785,0.7604962,119.872
1.0476804,1.0869793,2.8069077,1.829132,0.35028824,1.9513648,1.3668003,1.894464,2.1497645,0.63167137,120.0
1.0705509,1.2354915,2.9994226,2.5031943,0.42286095,2.0430336,1.5494173,1.8797796,2.2722926,0.7375182,120.128
1.1124337,1.0858426,2.9862542,2.5721812,0.3568064,1.9606766,1.5205548,1.6566963,1.7365067,0.5663214,120.256
1.1577567,1.0978317,2.9083755,2.5269938,0.46036112,1.9402368,1.5269792,1.7914456,2.3510978,0.6573293,120.384
1.0161453,0.93646604,2.771877,1.8866996,0.33464918,1.8752995,1.37083,1.6586902,1.902557,0.49661583,120.512
0.840778,0.86283445,2.634063,0.74390733,0.21070874,1.8294599,1.2738878,1.5684779,1.6123753,0.44455653,120.64
0.82416916,0.73531324,2.6104076,0.85454166,0.16751231,1.8626282,1.1275523,1.4550939,1.3480874,0.3508235,120.768
0.9888247,0.8622646,2.881144,1.4524239,0.28330484,2.0243819,1.3372725,1.5643771,1.8479196,0.471532,120.896
1.0365427,0.8312087,2.9698687,1.353577,0.25668582,2.0219235,1.318384,1.4271945,1.604738,0.4229378,121.024
0.75393164,0.7950612,2.8069758,0.5455649,0.17273204,1.8231227,1.2460049,1.2678608,1.4105029,0.36421344,121.152
0.60386276,0.535969,2.3984666,0.57287025,0.09366144,1.7058275,0.98340505,0.999866,0.860217,0.24402487,121.28
0.645678,0.6236158,2.3295023,0.38423824,0.118099794,1.7527978,1.0291549,1.4230667,1.318502,0.34876645,121.408
0.8525006,0.7022662,2.5317066,0.46605727,0.1654412,1.9164011,1.1816267,1.6446507,1.4363247,0.38579357,121.536
0.8230995,0.83100027,2.6370876,0.46956086,0.17001025,1.8795499,1.2694911,1.8223507,1.4965504,0.41150978,121.664
0.6951611,0.7446572,2.3405416,0.3114603,0.14546166,1.6066298,1.2099152,1.5947295,1.3198866,0.3784119,121.792
0.5030027,0.4216208,1.2403363,1.0990686,0.12246848,1.0166961,0.73646927,1.3307146,1.1619036,0.31457913,121.92
0.3744264,0.2889173,0.79860854,1.1679784,0.10126486,0.6888198,0.5594568,1.1490777,1.0064989,0.2779976,122.048
0.42177638,0.33514762,1.0246822,1.2259189,0.10965082,0.84570086,0.65665615,1.047187,1.0285769,0.280381,122.176
0.5827122,0.42304733,1.4681835,1.1011573,0.13066228,1.1461482,0.8746436,1.0839951,1.0512255,0.2829657,122.304
0.806271,0.45786417,1.6517061,1.6063957,0.19867831,1.3642243,1.0010972,1.0274417,1.3557136,0.3503903,122.432
0.58578944,0.4229693,1.9393655,0.5392401,0.11955892,1.3666649,0.97057223,0.6755333,0.9610288,0.23402837,122.56
0.5360546,0.42536697,2.091733,0.3640703,0.091788135,1.4526113,0.9644326,0.73132235,0.8148633,0.19734433,122.688
0.57228005,0.5444506,2.3989966,0.22654778,0.0824585,1.557963,1.0313079,1.005961,0.79476285,0.22646661,122.816
0.7018366,0.69727236,2.5638592,0.32002467,0.12189817,1.808011,1.1490809,1.4488833,1.224771,0.31650087,122.944
0.8515704,0.7538507,2.7251408,0.6351694,0.14919129,1.963104,1.2104993,1.6061555,1.2327244,0.32418323,123.072
0.81293017,0.80218846,2.7175515,0.50228006,0.14624019,1.9113111,1.2378739,1.722839,1.2010001,0.3349165,123.2
0.6289188,0.6796253,2.3697765,0.36597678,0.09410917,1.6525995,1.0384935,1.5041292,0.89894426,0.27354988,123.328
0.65755713,0.5810094,2.2449195,0.64199483,0.11715129,1.6504818,0.9789073,1.1138678,0.9925961,0.27760804,123.456
0.85822684,0.77844024,2.6777089,1.7034141,0.21609895,1.8613278,1.2506473,1.3635207,1.4565527,0.37183195,123.584
1.0863677,0.97512555,2.9323218,2.301994,0.34824848,1.9386021,1.503426,1.5905864,1.6062939,0.45800263,123.712
1.1382774,0.9013377,2.7866147,2.264687,0.2835092,1.8437626,1.495969,1.511193,1.3826964,0.41591182,123.84
1.1034449,1.0975296,2.7756777,1.7667329,0.37082857,1.9204961,1.5113986,1.8800906,2.139898,0.61735946,123.968
1.0218866,0.91588634,2.6644044,1.9981409,0.30529347,1.9129484,1.3370806,1.7263201,1.7581465,0.5248062,124.096
0.88418007,0.8166092,2.4726899,1.2293069,0.21919027,1.7950666,1.2109532,1.6967447,1.4742031,0.42163646,124.224
0.87062216,0.637063,2.332809,1.2885062,0.1906093,1.7231303,1.1240469,1.3357965,1.1840156,0.3385638,124.352
0.6560662,0.5022794,1.6560745,1.1366895,0.15468323,1.3000911,0.92577004,1.1552684,1.1701407,0.33626547,124.48
0.76224554,0.6264217,2.2492313,1.2111404,0.16567504,1.657165,1.1041465,1.245982,1.1844391,0.3317559,124.608
0.9955063,0.6897924,2.4426587,1.8869818,0.2207316,1.8191867,1.2370621,1.2916113,1.102185,0.37958696,124.736
0.82175696,0.6933444,2.4766662,1.0031978,0.15583026,1.7322111,1.1021757,1.2242731,0.9658653,0.32813796,124.864
0.62013525,0.66914505,2.3231583,0.53937596,0.12495664,1.6392876,1.1025181,1.1784106,1.1125796,0.34409383,124.992
0.9037684,0.7159302,2.5580516,1.9574375,0.19596401,1.9151689,1.2247111,1.3365159,1.1359253,0.34973684,125.12
0.9414869,0.6442148,2.3541818,1.93454,0.22010253,1.8540072,1.3464578,1.2833601,1.1875397,0.3550338,125.248
0.9555274,0.5503502,1.7435446,1.1581801,0.16002235,1.3769948,1.1195807,1.1917583,1.0815738,0.30746594,125.376
0.27914202,0.2314989,0.60224646,1.4039814,0.071950294,0.5270591,0.4771031,1.0457981,0.6854135,0.21977329,125.504
0.4549265,0.41805497,1.1135845,1.2893721,0.11220576,0.8477522,0.8484116,1.286179,0.9186131,0.2936848,125.632
0.9064841,0.82021046,2.1614194,1.2353776,0.2510436,1.3416979,1.8216877,1.3744411,1.2836341,0.5294539,125.76
0.93687975,0.8336717,2.1944478,1.7199576,0.24081275,1.3611693,1.7376194,1.3343472,1.1050606,0.4720548,125.888
0.8199936,0.69918126,1.9131235,1.5014085,0.22856656,1.2757955,1.5593615,1.2961872,1.1634713,0.3795552,126.016
0.7910967,0.68431515,1.8849722,1.1288104,0.22389464,1.306243,1.3928068,1.2820235,1.2068229,0.3408774,126.144
0.58553314,0.4908905,1.683078,0.88987553,0.12418168,1.1793813,1.1314267,1.1491201,0.8054367,0.22191325,126.272
0.65703017,0.5419574,1.9233859,0.79615754,0.13747175,1.3006814,1.2890522,1.1793846,0.86766046,0.22184522,126.4
0.71751463,0.6148693,2.035698,0.77112573,0.1601378,1.3306454,1.3592336,1.2862862,0.9912502,0.24253398,126.528
0.7306668,0.6597319,2.1064563,0.73878056,0.17007455,1.3265802,1.5247976,1.3460848,0.9961654,0.2670856,126.656
0.8161842,0.6469733,2.1406882,1.081766,0.17701891,1.3209965,1.525545,1.2081511,0.9378271,0.254476,126.784
0.87577057,0.6728576,2.1778698,1.0095527,0.18052536,1.3602029,1.6802644,1.2107494,1.0041715,0.29565835,126.912
0.72400296,0.58590746,1.975914,1.0956538,0.16621569,1.2548797,1.4765513,1.1428101,0.99645364,0.26265937,127.04
0.713164,0.5756744,1.8423798,1.4336569,0.16683517,1.2420404,1.5997136,1.1441013,0.9951134,0.26068163,127.168
0.6665152,0.6281868,1.8965218,0.61641043,0.15346752,1.2184292,1.5820632,1.3399781,1.0577738,0.2848649,127.296
0.3797333,0.3763726,1.100734,0.74498755,0.08826322,0.7307837,1.1208959,1.1610016,0.7146899,0.17776458,127.424
0.37254694,0.3848811,1.1303256,0.5018116,0.08313311,0.7553802,1.0710871,1.226282,0.73984385,0.16738866,127.552
0.2634495,0.30471218,0.91369545,0.42169476,0.055076107,0.6015749,0.93821514,1.3411202,0.6265693,0.12695368,127.68
0.26012358,0.31775567,0.90512115,0.33810416,0.05492238,0.5897467,0.9507761,1.3290633,0.6249978,0.12557751,127.808
0.2700248,0.32057804,0.9497138,0.27970675,0.05567215,0.6212642,0.9641436,1.2807546,0.61566377,0.12589389,127.936
0.22751364,0.23623012,0.77373886,0.6504958,0.047752876,0.5091581,0.742743,1.037249,0.48300695,0.09995136,128.064
0.16508508,0.18708324,0.62075365,0.3223965,0.03208203,0.4205333,0.59940904,1.0607913,0.39888832,0.07336412,128.192
0.17246687,0.18689686,0.58825326,0.3219612,0.032689773,0.42653412,0.5772592,0.9994302,0.3818904,0.07801476,128.32
0.091936246,0.10265466,0.30363858,0.37712464,0.02273747,0.2246583,0.3845395,0.69826657,0.2427994,0.044693816,128.448
0.1338428,0.15357548,0.4368321,0.40504253,0.030841144,0.30724746,0.5284047,0.88968813,0.35866153,0.0662891,128.576
0.1759493,0.1998606,0.5886418,0.6060527,0.040601857,0.39644647,0.654798,0.90755683,0.4078298,0.08525081,128.704
0.17160441,0.20131515,0.5446059,0.53088385,0.041260727,0.36377883,0.69708675,0.9536126,0.4240101,0.088310026,128.832
0.19892474,0.23192948,0.68580776,0.5665295,0.042961314,0.452938,0.74004346,1.1043035,0.473243,0.09365012,128.96
0.21894865,0.25583082,0.7548841,0.44245318,0.047036257,0.4841584,0.831372,1.0302585,0.5034514,0.09517678,129.088
0.3326551,0.31326306,0.9723842,0.5346619,0.06942295,0.6522027,1.0289261,1.0556884,0.624548,0.1337111,129.216
0.23437665,0.24188924,0.70280164,0.7504835,0.054493368,0.47093156,0.8115323,0.8789917,0.5027724,0.10771752,129.344
0.52365494,0.44496512,1.491351,0.6481511,0.110624604,1.0042621,1.3979782,1.1023202,0.87636817,0.18708658,129.472
0.5286647,0.49065906,1.5176922,0.5876555,0.11426897,0.9872819,1.4403615,1.2111759,0.89909124,0.20146951,129.6
0.65583265,0.6298604,1.8595667,0.6273191,0.14244041,1.1780051,1.6294215,1.2974019,1.0281136,0.2627684,129.728
0.70184034,0.61082804,1.8283168,0.60980487,0.136191,1.1378658,1.6494498,1.2826023,0.9506767,0.23942496,129.856
0.74700737,0.59712607,1.955955,1.122843,0.14473327,1.2959466,1.5274284,1.2308637,0.92138004,0.23166655,129.984
0.58891755,0.56590074,1.7459748,0.5492499,0.11913928,1.1408415,1.372546,1.2127733,0.8478422,0.21299146,130.112
0.5610326,0.4356348,1.4634962,0.80113524,0.10921747,1.0480988,1.2294446,1.0579271,0.7874458,0.18822543,130.24
0.51990736,0.41178015,1.3154038,0.7180215,0.09583607,0.9530537,1.1142797,1.0546849,0.72344375,0.18473572,130.368
0.35483745,0.27784172,0.8210646,0.99527156,0.073770694,0.63770187,0.73485947,1.03128,0.63850904,0.17982838,130.496
0.3260861,0.2614128,0.80625033,0.88682824,0.065522596,0.6186662,0.66240406,1.0144734,0.59851825,0.15654072,130.624
0.4806484,0.41947278,1.276218,0.8212651,0.09496566,0.91111416,1.0472876,1.1512275,0.7744963,0.20950665,130.752
0.8559207,0.5591176,1.8601499,0.7908658,0.13780527,1.3149724,1.3590561,1.1033733,0.84695077,0.23079973,130.88
0.74866873,0.57959926,1.8811991,0.8184922,0.14002366,1.3320944,1.4299372,1.2694257,0.9153686,0.262686,131.008
